time,Power_kW,HR,pres_mbar,rain_mm/h,solarRad_W/m2,temp_C,windGust_m/s,windSpeed_m/s,Holiday,Weekday,Hour,Month,Power -1,rain_day
2018-05-26 00:00:00,46.5669385,77.4090909090909,1014.0,0.0,1.9687272727272729,14.264545454545454,0.0,0.0,0,5,0,5,50.705547,
2018-05-26 01:00:00,44.476986,77.25833333333334,1013.5833333333334,0.0,2.2151666666666667,14.188333333333333,0.0,0.0,0,5,1,5,46.5669385,
2018-05-26 02:00:00,42.8323365,75.43333333333334,1013.0,0.0,1.9453333333333331,14.375833333333333,0.0,0.0,0,5,2,5,44.476986,
2018-05-26 03:00:00,42.4032025,77.00833333333334,1013.0,0.0,2.7070833333333333,14.076666666666668,0.0,0.0,0,5,3,5,42.8323365,
2018-05-26 04:00:00,43.186088,74.925,1013.0,0.0,2.42325,13.972499999999998,0.0,0.0,0,5,4,5,42.4032025,
2018-05-26 05:00:00,42.4853585,74.64166666666667,1013.0,0.0,2.3356666666666666,13.945,0.0,0.0,0,5,5,5,43.186088,
2018-05-26 06:00:00,41.801672,74.98333333333333,1013.0,0.0,22.90308333333333,13.825833333333334,0.0,0.0,0,5,6,5,42.4853585,
2018-05-26 07:00:00,48.335696,71.76083333333334,1014.0,0.0,151.79999999999998,14.7625,0.0,0.0,0,5,7,5,41.801672,
2018-05-26 08:00:00,103.334331,74.45833333333333,1014.0,0.0,292.77500000000003,15.380833333333332,0.0,0.0,0,5,8,5,48.335696,
2018-05-26 09:00:00,116.6687305,70.1675,1014.0,0.0,325.0083333333333,16.3275,0.0,0.0,0,5,9,5,103.334331,
2018-05-26 10:00:00,126.462556,59.60666666666666,1014.0,0.0,689.5416666666666,18.29583333333333,0.0,0.0,0,5,10,5,116.6687305,
2018-05-26 11:00:00,89.081576,53.517500000000005,1014.0,0.0,888.0,19.274166666666662,0.0,0.0,0,5,11,5,126.462556,
2018-05-26 12:00:00,54.34095,50.0725,1013.5,0.0,972.6333333333332,20.030833333333334,0.0,0.0,0,5,12,5,89.081576,
2018-05-26 13:00:00,54.539348,53.6175,1013.6666666666666,0.0,795.0583333333334,19.093333333333334,0.0,0.0,0,5,13,5,54.34095,
2018-05-26 14:00:00,57.681378,55.87833333333333,1014.0,0.0,195.74166666666667,17.965833333333332,0.0,0.0,0,5,14,5,54.539348,
2018-05-26 15:00:00,56.4868385,51.373333333333335,1014.0,0.0,432.56666666666666,18.30333333333333,0.0,0.0,0,5,15,5,57.681378,
2018-05-26 16:00:00,57.463752,45.94583333333333,1013.3333333333334,0.0,756.5416666666666,19.23,0.0,0.0,0,5,16,5,56.4868385,
2018-05-26 17:00:00,57.118085,55.01500000000001,1013.1666666666666,0.0,290.125,18.8375,0.0,0.0,0,5,17,5,57.463752,
2018-05-26 18:00:00,56.1271875,56.91666666666666,1013.1666666666666,0.0,263.55833333333334,18.36083333333333,0.0,0.0,0,5,18,5,57.118085,
2018-05-26 19:00:00,54.9726335,59.73500000000001,1013.6666666666666,0.0,125.93333333333334,17.895833333333332,0.0,0.0,0,5,19,5,56.1271875,
2018-05-26 20:00:00,56.5716165,62.67916666666667,1014.0,0.0,35.38408333333333,17.375833333333333,0.0,0.0,0,5,20,5,54.9726335,
2018-05-26 21:00:00,52.7985585,66.53916666666667,1014.25,0.0,2.027833333333333,16.2475,0.0,0.0,0,5,21,5,56.5716165,
2018-05-26 22:00:00,50.2224435,73.26666666666667,1015.0,0.0,1.931,15.431666666666668,0.0,0.0,0,5,22,5,52.7985585,
2018-05-26 23:00:00,49.050628,72.15833333333333,1015.0,0.0,2.28425,15.355,0.0,0.0,0,5,23,5,50.2224435,
2018-05-27 00:00:00,46.663297,73.75833333333334,1015.0,0.0,2.014333333333333,15.1075,0.0,0.0,0,6,0,5,49.050628,
2018-05-27 01:00:00,45.226441,78.95,1015.0,0.0,2.51975,14.434166666666668,0.0,0.0,0,6,1,5,46.663297,
2018-05-27 02:00:00,45.000949,79.24166666666666,1015.0,0.0,2.503833333333333,14.264166666666666,0.0,0.0,0,6,2,5,45.226441,
2018-05-27 03:00:00,44.877715,80.26666666666667,1015.0,0.0,2.090666666666667,14.064166666666669,0.0,0.0,0,6,3,5,45.000949,
2018-05-27 04:00:00,44.6227255,77.875,1015.0,0.0,2.215333333333333,14.385,0.0,0.0,0,6,4,5,44.877715,
2018-05-27 05:00:00,42.8528755,77.0,1015.0,0.0,1.9753333333333332,14.435,0.0,0.0,0,6,5,5,44.6227255,
2018-05-27 06:00:00,41.671446,75.46666666666667,1015.5833333333334,0.0,12.9,14.353333333333332,0.0,0.0,0,6,6,5,42.8528755,
2018-05-27 07:00:00,46.335984,73.71666666666667,1016.0,0.0,106.39916666666666,14.595,0.0,0.0,0,6,7,5,41.671446,
2018-05-27 08:00:00,46.207069,72.825,1016.0833333333334,0.0,184.85,15.045833333333334,0.0,0.0,0,6,8,5,46.335984,
2018-05-27 09:00:00,49.1906865,65.61833333333333,1017.0,0.0,469.35,16.2725,0.0,0.0,0,6,9,5,46.207069,
2018-05-27 10:00:00,49.641452,58.60833333333333,1017.0,0.0,532.8000000000001,17.883333333333333,0.0,0.0,0,6,10,5,49.1906865,
2018-05-27 11:00:00,50.29433,57.78833333333333,1017.0,0.0,527.5,17.9375,0.0,0.0,0,6,11,5,49.641452,
2018-05-27 12:00:00,51.528418,54.35166666666667,1017.0,0.0,671.1083333333333,18.791666666666668,0.0,0.0,0,6,12,5,50.29433,
2018-05-27 13:00:00,51.614507,51.98916666666667,1017.0,0.0,733.7333333333332,19.429166666666664,0.0,0.0,0,6,13,5,51.528418,
2018-05-27 14:00:00,54.001401,51.23,1016.5833333333334,0.0,744.3083333333334,19.536666666666665,0.0,0.0,0,6,14,5,51.614507,
2018-05-27 15:00:00,54.905117,52.744166666666665,1016.0833333333334,0.0,514.3333333333334,18.99,0.0,0.0,0,6,15,5,54.001401,
2018-05-27 16:00:00,56.0402245,53.10083333333333,1017.0,0.0,736.8083333333334,18.348333333333333,0.0,0.0,0,6,16,5,54.905117,
2018-05-27 17:00:00,55.6215785,58.55666666666667,1017.0,0.0,356.55833333333334,17.0525,0.0,0.0,0,6,17,5,56.0402245,
2018-05-27 18:00:00,54.9870545,61.19,1017.0,0.0,412.9,16.239166666666666,0.0,0.0,0,6,18,5,55.6215785,
2018-05-27 19:00:00,55.8195395,62.72666666666667,1017.4166666666666,0.0,153.08666666666667,15.531666666666666,0.0,0.0,0,6,19,5,54.9870545,
2018-05-27 20:00:00,59.314447,63.6625,1018.0,0.0,21.45183333333333,14.906666666666666,0.0,0.0,0,6,20,5,55.8195395,
2018-05-27 21:00:00,52.948231,65.2975,1018.4166666666666,0.0,2.2865,14.609166666666669,0.0,0.0,0,6,21,5,59.314447,
2018-05-27 22:00:00,51.4560945,64.55333333333333,1019.1666666666666,0.0,1.9495833333333328,14.396666666666668,0.0,0.0,0,6,22,5,52.948231,
2018-05-27 23:00:00,49.9541255,63.945,1019.9166666666666,0.0,2.2426666666666666,14.1025,0.0,0.0,0,6,23,5,51.4560945,
2018-05-28 00:00:00,48.649025,64.5025,1019.0,0.0,2.17825,13.8325,0.0,0.0,0,0,0,5,49.9541255,
2018-05-28 01:00:00,47.291266,63.219166666666666,1019.0,0.0,1.7675833333333333,13.600833333333334,0.0,0.0,0,0,1,5,48.649025,
2018-05-28 02:00:00,47.1533925,67.39666666666666,1018.8333333333334,0.0,2.5569166666666665,13.470833333333331,0.0,0.0,0,0,2,5,47.291266,
2018-05-28 03:00:00,47.0869685,68.82416666666667,1018.0,0.0,2.4231666666666665,13.461666666666666,0.0,0.0,0,0,3,5,47.1533925,
2018-05-28 04:00:00,44.0563735,71.24166666666666,1018.0,0.0,2.2845833333333334,13.419166666666667,0.0,0.0,0,0,4,5,47.0869685,
2018-05-28 05:00:00,49.473644,71.15833333333333,1018.0,0.0,2.38175,13.445,0.0,0.0,0,0,5,5,44.0563735,
2018-05-28 06:00:00,52.8824625,73.4,1018.0,0.0,15.735333333333337,13.527500000000002,0.0,0.0,0,0,6,5,49.473644,
2018-05-28 07:00:00,140.2230305,73.78333333333335,1018.0,0.0,106.69833333333334,13.9625,0.0,0.0,0,0,7,5,52.8824625,
2018-05-28 08:00:00,196.85539,70.8025,1018.0,0.0,280.4166666666667,14.590000000000002,0.0,0.0,0,0,8,5,140.2230305,
2018-05-28 09:00:00,230.725075,65.58916666666667,1018.0,0.0,554.9,15.566666666666668,0.0,0.0,0,0,9,5,196.85539,
2018-05-28 10:00:00,251.7436825,61.93083333333334,1018.0,0.0,382.89166666666665,16.213333333333335,0.0,0.0,0,0,10,5,230.725075,
2018-05-28 11:00:00,261.780043,61.517500000000005,1017.75,0.0,544.0,16.37333333333333,0.0,0.0,0,0,11,5,251.7436825,
2018-05-28 12:00:00,260.8673685,62.1775,1017.6666666666666,0.0,435.9583333333333,16.198333333333334,0.12575,0.02275,0,0,12,5,261.780043,
2018-05-28 13:00:00,253.3902985,63.56461538461539,1017.6153846153846,0.0,425.7153846153846,15.843846153846156,0.0,0.0,0,0,13,5,260.8673685,
2018-05-28 14:00:00,259.917549,58.0075,1017.0,0.0,596.1833333333333,16.81,0.0,0.0,0,0,14,5,253.3902985,
2018-05-28 15:00:00,271.755442,58.04916666666667,1017.0,0.0,479.01666666666665,16.799166666666668,0.0419166666666666,0.0035,0,0,15,5,259.917549,
2018-05-28 16:00:00,272.5868345,58.21333333333333,1017.0,0.0,377.2166666666667,16.4475,0.14675,0.02975,0,0,16,5,271.755442,
2018-05-28 17:00:00,263.0606715,62.9475,1017.0,0.0,269.4916666666667,15.673333333333332,0.44025,0.0576666666666666,0,0,17,5,272.5868345,
2018-05-28 18:00:00,245.776666,65.15916666666666,1017.0,0.0,244.78333333333333,15.209166666666668,0.5866666666666667,0.1240833333333333,0,0,18,5,263.0606715,
2018-05-28 19:00:00,203.116289,65.96666666666667,1017.4166666666666,0.0,133.6825,14.75,0.0,0.0,0,0,19,5,245.776666,
2018-05-28 20:00:00,114.358093,69.47,1018.0,0.0,31.59766666666667,14.1725,0.0,0.0,0,0,20,5,203.116289,
2018-05-28 21:00:00,77.3916075,71.23333333333333,1018.0833333333334,0.0,2.6625,13.985833333333332,0.0,0.0,0,0,21,5,114.358093,
2018-05-28 22:00:00,60.431419,70.48083333333334,1019.0,0.0,2.5705,13.8775,0.0,0.0,0,0,22,5,77.3916075,
2018-05-28 23:00:00,52.4078805,73.24166666666666,1019.0,0.0,2.53375,13.898333333333332,0.0,0.0,0,0,23,5,60.431419,
2018-05-29 00:00:00,50.3600985,73.63333333333334,1018.75,0.0,2.499166666666667,13.914166666666668,0.0,0.0,0,1,0,5,52.4078805,
2018-05-29 01:00:00,49.0779405,78.20833333333333,1018.0,0.0,2.6653333333333333,13.5675,0.0,0.0,0,1,1,5,50.3600985,
2018-05-29 02:00:00,48.2598765,78.04166666666667,1017.8333333333334,0.0,2.8521666666666667,13.4225,0.0,0.0,0,1,2,5,49.0779405,
2018-05-29 03:00:00,48.333074,78.05833333333334,1017.0833333333334,0.0,2.1899166666666665,13.326666666666666,0.0,0.0,0,1,3,5,48.2598765,
2018-05-29 04:00:00,48.065193,81.85000000000001,1017.0,0.0,2.365333333333333,12.919166666666667,0.0,0.0,0,1,4,5,48.333074,
2018-05-29 05:00:00,51.505257,81.46666666666667,1017.0,0.0,2.07225,13.028333333333334,0.0,0.0,0,1,5,5,48.065193,
2018-05-29 06:00:00,54.138182,80.35833333333333,1017.0,0.0,5.748583333333333,13.21,0.0,0.0,0,1,6,5,51.505257,
2018-05-29 07:00:00,128.363506,78.35000000000001,1017.0,0.0,49.660833333333336,13.409999999999998,0.0,0.0,0,1,7,5,54.138182,
2018-05-29 08:00:00,193.271553,74.10833333333333,1017.0833333333334,0.0,169.68333333333334,13.904166666666669,0.44025,0.16425,0,1,8,5,128.363506,
2018-05-29 09:00:00,218.5111435,68.6975,1017.5833333333334,0.0,283.6666666666667,14.3275,0.1886666666666666,0.0576666666666666,0,1,9,5,193.271553,
2018-05-29 10:00:00,235.710808,64.28583333333334,1017.3333333333334,0.0,301.1083333333333,14.828333333333331,0.0,0.0,0,1,10,5,218.5111435,
2018-05-29 11:00:00,248.3302755,60.3625,1018.0,0.0,141.46666666666667,14.573333333333332,0.0,0.0,0,1,11,5,235.710808,
2018-05-29 12:00:00,250.066258,58.270833333333336,1018.0,0.0,337.21666666666664,14.7075,0.0,0.0,0,1,12,5,248.3302755,
2018-05-29 13:00:00,251.2669155,59.10916666666666,1018.0,0.0,246.375,15.445,0.0,0.0,0,1,13,5,250.066258,
2018-05-29 14:00:00,268.401904,58.035,1017.0833333333334,0.0,385.525,15.854166666666666,0.0,0.0,0,1,14,5,251.2669155,
2018-05-29 15:00:00,270.580786,54.61416666666667,1017.0,0.0,599.7916666666666,16.789166666666667,0.0,0.0,0,1,15,5,268.401904,
2018-05-29 16:00:00,262.965187,53.71,1017.0,0.0,547.8583333333333,17.243333333333336,0.0,0.0,0,1,16,5,270.580786,
2018-05-29 17:00:00,265.8439245,54.48083333333333,1016.5833333333334,0.0,451.60833333333335,17.111666666666668,0.0,0.0,0,1,17,5,262.965187,
2018-05-29 18:00:00,252.4927005,60.21,1016.0,0.0,210.95,16.268333333333334,0.0,0.0,0,1,18,5,265.8439245,
2018-05-29 19:00:00,212.732474,70.635,1017.0,0.0,51.23083333333333,14.803333333333333,0.0,0.0,0,1,19,5,252.4927005,
2018-05-29 20:00:00,110.688604,71.70833333333333,1017.0,0.0,29.194916666666668,14.33,0.0,0.0,0,1,20,5,212.732474,
2018-05-29 21:00:00,71.32714,69.9575,1017.3333333333334,0.0,3.0019166666666663,14.2075,0.0,0.0,0,1,21,5,110.688604,
2018-05-29 22:00:00,55.746342,70.38166666666667,1018.0,0.0,3.297333333333333,14.194166666666666,0.0,0.0,0,1,22,5,71.32714,
2018-05-29 23:00:00,52.4214275,76.95,1018.0,0.0,3.2350833333333333,14.095,0.0,0.0,0,1,23,5,55.746342,
2018-05-30 00:00:00,50.697244,77.58333333333333,1018.0,0.0,2.2798333333333334,13.963333333333331,0.0,0.0,0,2,0,5,52.4214275,
2018-05-30 01:00:00,46.87262,75.5,1017.75,0.0,3.2745,14.138333333333334,0.0,0.0,0,2,1,5,50.697244,
2018-05-30 02:00:00,45.7213435,74.95,1017.0,0.0,2.4645833333333336,14.1475,0.0,0.0,0,2,2,5,46.87262,
2018-05-30 03:00:00,45.540644,74.84166666666667,1017.0,0.0,5.628666666666667,14.234166666666669,0.0,0.0,0,2,3,5,45.7213435,
2018-05-30 04:00:00,44.470868,75.70833333333333,1017.0,0.0,3.2976666666666667,14.296666666666669,0.0,0.0,0,2,4,5,45.540644,
2018-05-30 05:00:00,49.888794,74.01666666666667,1017.0,0.0,2.618916666666667,14.384166666666667,0.0,0.0,0,2,5,5,44.470868,
2018-05-30 06:00:00,52.3030005,74.66666666666667,1017.0,0.0,5.535166666666666,14.391666666666666,0.0,0.0,0,2,6,5,49.888794,
2018-05-30 07:00:00,129.833137,73.96666666666667,1017.0,0.0,41.98083333333333,14.449166666666663,0.0,0.0,0,2,7,5,52.3030005,
2018-05-30 08:00:00,190.9674705,72.2,1017.8333333333334,0.0,120.23333333333332,14.6325,0.0,0.0,0,2,8,5,129.833137,
2018-05-30 09:00:00,239.5426425,70.465,1018.0,0.0,285.7333333333333,15.175833333333337,0.0,0.0,0,2,9,5,190.9674705,
2018-05-30 10:00:00,252.5726715,66.24083333333333,1018.0,0.0,309.18333333333334,15.951666666666666,0.0,0.0,0,2,10,5,239.5426425,
2018-05-30 11:00:00,249.1828625,63.27916666666667,1018.0,0.0,329.93333333333334,16.211666666666666,0.0,0.0,0,2,11,5,252.5726715,
2018-05-30 12:00:00,248.1860655,59.6475,1019.0,0.0,425.56666666666666,16.774166666666666,0.0,0.0,0,2,12,5,249.1828625,
2018-05-30 13:00:00,256.651848,57.0125,1019.0,0.0,570.875,17.198333333333334,0.0,0.0,0,2,13,5,248.1860655,
2018-05-30 14:00:00,268.0678175,55.60833333333333,1018.8333333333334,0.0,674.7166666666667,17.676666666666666,0.0,0.0,0,2,14,5,256.651848,
2018-05-30 15:00:00,262.8443565,54.373333333333335,1018.1666666666666,0.0,726.4,17.938333333333333,0.0,0.0,0,2,15,5,268.0678175,
2018-05-30 16:00:00,269.5037995,54.815,1018.0,0.0,785.5500000000001,17.855833333333333,0.0,0.0,0,2,16,5,262.8443565,
2018-05-30 17:00:00,258.4896515,53.20916666666667,1018.0,0.0,627.9250000000001,17.910833333333333,0.0,0.0,0,2,17,5,269.5037995,
2018-05-30 18:00:00,252.178279,55.49166666666667,1018.3333333333334,0.0,427.3,17.324166666666667,0.0,0.0,0,2,18,5,258.4896515,
2018-05-30 19:00:00,204.8518345,57.884166666666665,1019.0,0.0,132.77416666666667,16.4175,0.0,0.0,0,2,19,5,252.178279,
2018-05-30 20:00:00,120.7179725,62.47583333333333,1019.0,0.0,19.7635,15.4425,0.0,0.0,0,2,20,5,204.8518345,
2018-05-30 21:00:00,81.4286135,64.70083333333334,1019.8333333333334,0.0,2.1595833333333334,15.230833333333337,0.0,0.0,0,2,21,5,120.7179725,
2018-05-30 22:00:00,61.362666,68.77416666666666,1020.0,0.0,2.4640833333333334,15.194166666666666,0.0,0.0,0,2,22,5,81.4286135,
2018-05-30 23:00:00,51.4517245,70.2525,1020.0,0.0,2.5703333333333336,15.2875,0.0,0.0,0,2,23,5,61.362666,
2018-05-31 00:00:00,46.927245,72.77499999999999,1020.25,0.0,2.4319166666666665,15.159999999999998,0.0,0.0,1,3,0,5,51.4517245,
2018-05-31 01:00:00,43.641005,76.20833333333333,1020.0,0.0,2.681,14.8975,0.0,0.0,1,3,1,5,46.927245,
2018-05-31 02:00:00,43.1627085,75.65833333333333,1020.0,0.0,2.6949166666666664,14.445833333333333,0.0,0.0,1,3,2,5,43.641005,
2018-05-31 03:00:00,42.5981045,77.3,1020.0,0.0,3.064416666666667,14.093333333333334,0.0,0.0,1,3,3,5,43.1627085,
2018-05-31 04:00:00,41.8333545,79.19166666666666,1020.0,0.0,2.5636666666666668,13.81,0.0,0.0,1,3,4,5,42.5981045,
2018-05-31 05:00:00,42.456735,78.54166666666667,1019.75,0.0,2.25,13.690833333333332,0.0,0.0,1,3,5,5,41.8333545,
2018-05-31 06:00:00,41.4841915,78.47500000000001,1020.0,0.0,28.703666666666663,13.915833333333332,0.0,0.0,1,3,6,5,42.456735,
2018-05-31 07:00:00,97.738546,71.49666666666667,1020.3333333333334,0.0,169.80833333333334,14.724166666666669,0.0,0.0,1,3,7,5,41.4841915,
2018-05-31 08:00:00,137.5245555,66.21333333333332,1021.0,0.0,361.23333333333335,15.25,0.0,0.0,1,3,8,5,97.738546,
2018-05-31 09:00:00,155.909801,67.63916666666667,1021.5833333333334,0.0,247.84166666666667,15.32,0.0,0.0,1,3,9,5,137.5245555,
2018-05-31 10:00:00,160.0536535,60.78833333333333,1021.5833333333334,0.0,526.0666666666667,17.18583333333333,0.0,0.0,1,3,10,5,155.909801,
2018-05-31 11:00:00,160.6392335,64.1225,1022.0,0.0,491.25833333333327,16.964166666666667,0.0,0.0,1,3,11,5,160.0536535,
2018-05-31 12:00:00,164.4415705,60.428333333333335,1021.5,0.0,529.1833333333333,17.471666666666668,0.0,0.0,1,3,12,5,160.6392335,
2018-05-31 13:00:00,164.064221,57.36416666666667,1021.0,0.0,771.8583333333332,18.215,0.0,0.0,1,3,13,5,164.4415705,
2018-05-31 14:00:00,160.669168,59.44,1021.0,0.0,696.3833333333333,18.1575,0.0,0.0,1,3,14,5,164.064221,
2018-05-31 15:00:00,166.119869,50.43666666666667,1021.0,0.0,831.125,18.93,0.0,0.0,1,3,15,5,160.669168,
2018-05-31 16:00:00,165.8622575,47.84916666666666,1021.0,0.0,748.1666666666666,18.94333333333333,0.0,0.0,1,3,16,5,166.119869,
2018-05-31 17:00:00,169.2839675,49.18083333333333,1021.0,0.0,612.8083333333333,18.274166666666662,0.0,0.0,1,3,17,5,165.8622575,
2018-05-31 18:00:00,164.2558455,49.00666666666667,1021.0,0.0,452.5583333333333,17.890833333333333,0.0,0.0,1,3,18,5,169.2839675,
2018-05-31 19:00:00,138.786393,48.76166666666666,1021.1666666666666,0.0,228.60833333333332,16.935,0.0,0.0,1,3,19,5,164.2558455,
2018-05-31 20:00:00,81.9897215,52.73,1022.0,0.0,45.205000000000005,15.588333333333331,0.0,0.0,1,3,20,5,138.786393,
2018-05-31 21:00:00,58.817578,62.95583333333334,1022.0,0.0,2.531,14.14,0.0,0.0,1,3,21,5,81.9897215,
2018-05-31 22:00:00,55.0119635,67.63333333333334,1022.9166666666666,0.0,2.5706666666666664,13.685833333333331,0.0,0.0,1,3,22,5,58.817578,
2018-05-31 23:00:00,52.093022,69.23583333333333,1023.0,0.0,2.9584166666666665,13.679166666666667,0.0,0.0,1,3,23,5,55.0119635,
2018-06-01 00:00:00,47.8263725,69.5725,1023.0,0.0,2.799583333333333,13.566666666666668,0.0,0.0,0,4,0,6,52.093022,
2018-06-01 01:00:00,45.2100535,71.07666666666667,1022.6666666666666,0.0,3.268083333333333,13.315833333333332,0.0,0.0,0,4,1,6,47.8263725,
2018-06-01 02:00:00,44.147488,72.8,1022.0,0.0,3.238083333333333,12.984166666666669,0.0,0.0,0,4,2,6,45.2100535,
2018-06-01 03:00:00,44.1896585,72.04166666666667,1022.0,0.0,2.679583333333333,13.078333333333331,0.0,0.0,0,4,3,6,44.147488,
2018-06-01 04:00:00,43.630954,70.26916666666666,1022.0,0.0,3.2358333333333333,12.939166666666669,0.0,0.0,0,4,4,6,44.1896585,
2018-06-01 05:00:00,51.5797655,68.5575,1022.0,0.0,3.245,12.686666666666667,0.0,0.0,0,4,5,6,43.630954,
2018-06-01 06:00:00,51.14648,68.63166666666667,1022.0,0.0,25.82225,12.6425,0.0,0.0,0,4,6,6,51.5797655,
2018-06-01 07:00:00,129.036923,64.96916666666667,1022.0,0.0,159.225,13.025833333333331,0.0,0.0,0,4,7,6,51.14648,
2018-06-01 08:00:00,186.661491,61.51166666666666,1022.0,0.0,364.39166666666665,13.743333333333332,0.0,0.0,0,4,8,6,129.036923,
2018-06-01 09:00:00,211.4601485,57.185,1022.0,0.0,530.8583333333333,14.605833333333337,0.0,0.0,0,4,9,6,186.661491,
2018-06-01 10:00:00,233.3691435,50.95583333333334,1022.0,0.0,632.275,15.6725,0.0,0.0,0,4,10,6,211.4601485,
2018-06-01 11:00:00,245.929616,52.21333333333333,1022.0,0.0,618.9250000000001,15.895,0.0,0.0,0,4,11,6,233.3691435,
2018-06-01 12:00:00,236.490416,58.153333333333336,1022.0,0.0,459.73333333333335,15.175,0.0,0.0,0,4,12,6,245.929616,
2018-06-01 13:00:00,241.62604,51.086666666666666,1021.4166666666666,0.0,881.2583333333333,16.688333333333333,0.0,0.0,0,4,13,6,236.490416,
2018-06-01 14:00:00,250.385268,46.95416666666667,1021.0833333333334,0.0,618.0749999999999,16.953333333333333,0.0,0.0,0,4,14,6,241.62604,
2018-06-01 15:00:00,246.588612,47.8825,1021.0833333333334,0.0,602.6416666666667,16.710833333333333,0.0,0.0,0,4,15,6,250.385268,
2018-06-01 16:00:00,245.0160675,46.833333333333336,1021.0,0.0,703.2333333333332,16.8225,0.0,0.0,0,4,16,6,246.588612,
2018-06-01 17:00:00,234.8462035,49.04083333333333,1021.0,0.0,556.6916666666667,16.449166666666667,0.0,0.0,0,4,17,6,245.0160675,
2018-06-01 18:00:00,218.857466,54.075,1021.0,0.0,420.5,16.034166666666668,0.3773333333333333,0.0680833333333333,0,4,18,6,234.8462035,
2018-06-01 19:00:00,206.2777655,59.37416666666667,1021.0,0.0,225.3166666666667,15.37,1.5929166666666668,0.6237499999999999,0,4,19,6,218.857466,
2018-06-01 20:00:00,175.2761115,65.86333333333333,1021.0833333333334,0.0,37.56166666666667,14.516666666666666,0.0,0.0,0,4,20,6,206.2777655,
2018-06-01 21:00:00,122.2632045,69.4575,1021.3333333333334,0.0,4.356083333333333,14.198333333333332,0.0,0.0,0,4,21,6,175.2761115,
2018-06-01 22:00:00,74.7752885,70.18083333333334,1022.0,0.0,4.6545,14.241666666666667,0.0,0.0,0,4,22,6,122.2632045,
2018-06-01 23:00:00,47.9710195,71.325,1022.0,0.0,4.374416666666667,14.264166666666666,0.0,0.0,0,4,23,6,74.7752885,
2018-06-02 00:00:00,45.5517875,72.58333333333333,1021.6666666666666,0.0,5.931333333333334,14.256666666666668,0.0,0.0,0,5,0,6,47.9710195,
2018-06-02 01:00:00,45.0623475,72.875,1021.25,0.0,7.274999999999999,14.084166666666668,0.0,0.0,0,5,1,6,45.5517875,
2018-06-02 02:00:00,43.852513,73.18333333333334,1020.5833333333334,0.0,5.9656666666666665,13.999166666666667,0.0,0.0,0,5,2,6,45.0623475,
2018-06-02 03:00:00,43.4052435,73.45,1020.0,0.0,8.81375,14.1125,0.0,0.0,0,5,3,6,43.852513,
2018-06-02 04:00:00,42.3595025,73.09166666666667,1019.5,0.0,6.896583333333333,14.213333333333331,0.0,0.0,0,5,4,6,43.4052435,
2018-06-02 05:00:00,41.691548,73.75,1019.1666666666666,0.0,7.167166666666667,14.126666666666669,0.0,0.0,0,5,5,6,42.3595025,
2018-06-02 06:00:00,41.677127,73.66666666666667,1019.0833333333334,0.0,17.610083333333332,14.168333333333331,0.0,0.0,0,5,6,6,41.691548,
2018-06-02 07:00:00,47.0633705,72.63333333333334,1019.3333333333334,0.0,79.15416666666667,14.45,0.0,0.0,0,5,7,6,41.677127,
2018-06-02 08:00:00,109.081755,67.51583333333333,1020.0,0.0,373.0583333333333,15.116666666666667,0.0,0.0,0,5,8,6,47.0633705,
2018-06-02 09:00:00,145.824715,65.2225,1020.0,0.0,385.76666666666665,15.536666666666669,0.0,0.0,0,5,9,6,109.081755,
2018-06-02 10:00:00,135.9220765,63.61666666666667,1020.0,0.0,431.2583333333334,15.913333333333334,0.0,0.0,0,5,10,6,145.824715,
2018-06-02 11:00:00,125.311061,61.8225,1020.0,0.0,692.3916666666668,16.539166666666667,0.0,0.0,0,5,11,6,135.9220765,
2018-06-02 12:00:00,95.05624,58.130833333333335,1020.0,0.0,997.0833333333334,17.198333333333334,0.0,0.0,0,5,12,6,125.311061,
2018-06-02 13:00:00,97.264838,57.94833333333333,1020.0,0.0,899.5,17.515,0.0,0.0,0,5,13,6,95.05624,
2018-06-02 14:00:00,55.600384,57.711666666666666,1019.75,0.0,892.7416666666667,17.709999999999997,0.0,0.0,0,5,14,6,97.264838,
2018-06-02 15:00:00,55.263894,57.07416666666666,1019.25,0.0,901.25,18.00916666666667,0.0,0.0,0,5,15,6,55.600384,
2018-06-02 16:00:00,58.707017,57.71083333333333,1019.0,0.0,732.5,17.8175,0.0,0.0,0,5,16,6,55.263894,
2018-06-02 17:00:00,59.6769385,60.28,1019.0,0.0,616.6999999999999,16.985,0.0,0.0,0,5,17,6,58.707017,
2018-06-02 18:00:00,58.187424,61.38727272727272,1019.0,0.0,426.4090909090909,16.417272727272728,0.0,0.0,0,5,18,6,59.6769385,
2018-06-02 19:00:00,56.9714715,65.28833333333334,1019.4166666666666,0.0,159.28333333333333,15.1775,0.0,0.0,0,5,19,6,58.187424,
2018-06-02 20:00:00,57.508763,68.1775,1020.0,0.0,69.47416666666666,14.374166666666667,0.0,0.0,0,5,20,6,56.9714715,
2018-06-02 21:00:00,51.015817,70.31666666666666,1020.0,0.0,6.557083333333334,13.980833333333337,0.0,0.0,0,5,21,6,57.508763,
2018-06-02 22:00:00,50.4024875,70.83333333333333,1020.8333333333334,0.0,5.263583333333333,13.793333333333331,0.0,0.0,0,5,22,6,51.015817,
